"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000121753.1",0.0637009537061842,-0.640754207269177,4.98785454118498,-0.128462889600816,0.89778266465317,NA
"ENSMUSG00000033416.16",6.3611001483272,3.80499274513295,1.53394288033518,2.4805309206178,0.0131186885143131,0.0400794276508572
"ENSMUSG00000033427.15",0.565017577402222,0.748950912047144,4.99733019120027,0.149870207369119,0.880867017276425,NA
"ENSMUSG00000111955.2",0.127401907412368,-1.52327504989019,4.90626559053373,-0.310475456695461,0.756199420681579,NA
"ENSMUSG00000020180.11",11.0700449070591,0.585301939288104,1.22563124107869,0.47755141976715,0.632969514708383,0.75579232923716
"ENSMUSG00000006344.18",0.201149618748309,0.748792077405799,4.99733019100896,0.149838423475199,0.88089209400256,NA
"ENSMUSG00000112643.2",1.54884970910603,-2.86718792568918,3.55426270438584,-0.806689928167429,0.419845148275039,NA
"ENSMUSG00000020196.11",0.293068052264431,-2.70479745997535,4.83867432479627,-0.55899555919983,0.576164750914254,NA
"ENSMUSG00000001666.9",2.40514509076738,3.98963238944713,2.9123202715873,1.36991539988583,0.170713311894503,NA
"ENSMUSG00000001665.12",0.288943553724397,3.41510970986482,4.87792025588739,0.700115936857098,0.483854903904907,NA
"ENSMUSG00000001663.11",1.3050114544304,4.20854920368751,3.74225776014176,1.12460163714861,0.26075787967056,NA
"ENSMUSG00000033318.8",4.46721049896756,-0.1120823627676,2.09805805243207,-0.0534219549538555,0.957395712664287,0.973458977996707
"ENSMUSG00000033307.8",1.4821936947966,-0.967250959477269,2.81817049781454,-0.343219461074963,0.731433365102754,NA
"ENSMUSG00000009092.6",1.59106995032263,-4.66128176301095,3.25894270282923,-1.43030491421782,0.152629524995561,NA
"ENSMUSG00000000902.14",10.4161940599183,0.821391815565484,1.20369098805907,0.682394255430927,0.494989687208952,0.639087051211691
"ENSMUSG00000000901.18",0.523003306489148,-2.51437278174085,4.84624873097292,-0.518828669620528,0.603880223323266,NA
"ENSMUSG00000049422.8",8.95373519287045,-1.26991707122388,1.2736922809147,-0.997036011172094,0.318747030676523,0.468991031289413
"ENSMUSG00000050157.7",0.316439309245831,0.748771190025855,4.99733019086149,0.149834243771828,0.880895391696651,NA
"ENSMUSG00000000903.4",0.0670498729161029,0.748835969869027,4.99733019129631,0.149847206649113,0.880885164278123,NA
"ENSMUSG00000049764.9",0.402299237496618,0.748755577843492,4.99733019078251,0.14983111966957,0.880897856546015,NA
"ENSMUSG00000020226.10",0.206301459377529,2.97363639132618,4.91081085829917,0.60552859336881,0.544827831886855,NA
"ENSMUSG00000089711.2",11.0512857662013,-1.87986927238218,1.22805390749577,-1.53077097097112,0.125826006419679,0.235927563886259
"ENSMUSG00000001151.11",5.71892160451503,-5.72698480828585,2.10927069273016,-2.71514928265231,0.00662459014915164,0.0226174937442646
"ENSMUSG00000101695.2",145.210793670227,-3.96187573178828,0.436600675268621,-9.07436922618296,1.14337830796832e-19,3.60535997354075e-18
"ENSMUSG00000120244.1",9.97405994970168,-4.30924527140688,1.54692037754381,-2.78569300266706,0.00534134317990823,0.0187818672015178
"ENSMUSG00000009114.18",20.746918873675,-0.607363021450174,0.798383009197976,-0.760741416654529,0.44681153179411,0.595317692639544
"ENSMUSG00000033126.6",16.3000554589322,-2.34822009309449,1.17304683858969,-2.00181272890831,0.0453048764304111,0.107668482374601
"ENSMUSG00000001150.8",2.22778350303637,3.37849362976976,3.04487513171813,1.1095672182338,0.267185564008842,NA
"ENSMUSG00000033105.13",5.11280767145139,7.21873428474802,4.79135139444036,1.50661758875049,0.131908706352403,0.24541042768105
"ENSMUSG00000086241.3",100.24375343071,4.99561611951577,0.478359235158642,10.4432312629211,1.57361324162805e-25,6.93552154278907e-24
"ENSMUSG00000009115.6",51.7261338772695,10.0233503571845,1.53210987273927,6.54218769523602,6.06253458746953e-11,9.79730849895857e-10
"ENSMUSG00000085468.3",1.51131291380793,4.71722557448001,3.5190765423538,1.34047256935333,0.180091756494494,NA
"ENSMUSG00000001155.14",3.85337870385248,2.79083266419497,2.07388173472427,1.34570482851859,0.178397728561767,0.308202935513056
"ENSMUSG00000020241.14",5.80983082418143,-1.58994730004617,1.52664424812795,-1.04146549007462,0.297659561583334,0.448687372561585
"ENSMUSG00000001119.8",2.34154981087821,-4.704934717557,2.71898739949797,-1.73039960333237,0.0835589046735847,NA
"ENSMUSG00000112773.2",1.50359321571711,3.40396920570904,3.95512264482698,0.860648205223468,0.389431827728757,NA
"ENSMUSG00000001435.16",21.3291903246881,4.31844047012366,0.931433177929438,4.63633953830536,3.54633256860391e-06,2.78473554345888e-05
"ENSMUSG00000078444.4",0.578269063607121,1.34544687614195,4.72844112743945,0.284543434057841,0.775993953382046,NA
"ENSMUSG00000020260.10",0.675273774501536,-3.91216191208061,4.80810994733548,-0.8136589959322,0.415840330465784,NA
"ENSMUSG00000020262.16",1.20342798400796,-1.86002915170712,4.06111817766909,-0.458009117275848,0.646945891067594,NA
"ENSMUSG00000032977.10",1.21742797551707,0.30359549959035,3.30309205582192,0.09191251544299,0.926767547669567,NA
"ENSMUSG00000009291.14",11.5131806369172,0.152710796915925,1.00527771564798,0.151909064071405,0.879258659172024,0.928325768231576
"ENSMUSG00000020265.17",2.01619444109846,-0.293247283202426,3.19607607272281,-0.0917522851552786,0.926894855005376,NA
"ENSMUSG00000009293.18",0.713843629741913,0.122348821116527,4.76390287591573,0.0256824759663071,0.979510601400325,NA
"ENSMUSG00000051652.5",2.30033529307642,3.98122465263703,3.21801067840962,1.23716949708961,0.216024163194544,NA
"ENSMUSG00000020284.17",40.0476677664698,-7.87285277764472,1.49669503608166,-5.2601582739633,1.43931457545545e-07,1.42045332847429e-06
"ENSMUSG00000020277.11",1.94712333215643,-4.57529379536712,2.98987527673458,-1.53026242631903,0.125951784740946,NA
"ENSMUSG00000000731.16",2.14948555321999,-4.94354030207859,2.84317588411219,-1.73873882713459,0.0820807131022326,NA
"ENSMUSG00000000730.14",0.194451780328471,-1.52331992489258,4.90626320103315,-0.31048475437922,0.756192351285824,NA
"ENSMUSG00000000732.10",0.299765890684269,-1.86759335851441,4.88072354763643,-0.382646822809462,0.701981648074563,NA
"ENSMUSG00000053329.8",7.71822014700655,-1.13546767261446,1.25594468999565,-0.904074583585675,0.365955854486219,0.51578445948301
"ENSMUSG00000032834.12",0.532285128076607,-1.52322087189865,4.90626778268039,-0.310464275365435,0.75620792231493,NA
"ENSMUSG00000000374.9",2.90558917870409,-4.74946342317148,2.83161082612222,-1.67730091273725,0.0934836541874148,0.187814738547469
"ENSMUSG00000001211.16",3.19086029667169,0.00257852766641971,2.14398561214238,0.00120267955709045,0.999040400781138,0.999412327637107
"ENSMUSG00000112442.2",0.797733595170388,-1.86567066673095,4.63102374043486,-0.402863550545254,0.687048606790649,NA
"ENSMUSG00002075838.1",0.459302352782964,-2.10246325092573,4.86642161300882,-0.432034751223664,0.665716156152129,NA
"ENSMUSG00000112641.2",2.29573455817039,-3.99059080324189,3.14341181120142,-1.26950938754559,0.204259444521704,NA
"ENSMUSG00000061032.10",11.682811717293,-1.06618348672312,1.06848569299507,-0.997845356014554,0.318354352741362,0.468662133147883
"ENSMUSG00000005054.8",0.981363038538988,1.1315241984045,4.19921310438919,0.269461008592726,0.787574943495819,NA
"ENSMUSG00000112652.2",1143.92638087409,1.48736668721381,0.223709263897108,6.64865934160824,2.95774666413266e-11,4.99852742345905e-10
"ENSMUSG00000032788.16",0.611184680041768,2.97368970730659,4.91080866124889,0.605539721140416,0.544820440489756,NA
"ENSMUSG00000032763.12",1.7393576706642,-2.95965607956059,2.86916260075375,-1.03154003150016,0.302287645749255,NA
"ENSMUSG00000032714.7",0.516305468069311,-3.0960314865925,4.82589665030677,-0.641545335703716,0.521168435788457,NA
"ENSMUSG00000112021.2",11.3931525989045,-3.73757971237805,1.33832347870184,-2.79273267775551,0.00522648641742388,0.018444884049116
"ENSMUSG00000112674.2",3.42334267947215,-0.409866494814825,1.98926672045993,-0.206038984415354,0.836760459399061,0.901980062482017
"ENSMUSG00000005357.10",0.130750826622287,-0.640794084561317,4.9878529561106,-0.128470925305904,0.897776305777874,NA
"ENSMUSG00000063216.4",0.103150729688765,2.12463184555216,4.9852376431118,0.426184667141757,0.66997328922787,NA
"ENSMUSG00000060301.7",0.738586587454136,0.701916375071508,4.66169495563657,0.150571065192244,0.880314087750439,NA
"ENSMUSG00000052151.13",0.404883220664239,0.748940005016137,4.99733019125989,0.14986802479572,0.880868739270405,NA
