"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000110179.2",0.206301459377529,-1.75830304819012,7.00627566127612,-0.250961157281937,0.801844140292365,NA
"ENSMUSG00000109612.2",1.13003515480444,4.13872948595819,6.74687458521943,0.613429141698443,0.539592622015447,NA
"ENSMUSG00000018796.14",24.6545251437148,2.72915219032133,1.22078499926153,2.2355715314099,0.0253798511452241,NA
"ENSMUSG00000109807.2",36.7403099886703,2.24199928418171,0.865433341943622,2.59060886092804,0.00958063145636733,NA
"ENSMUSG00000031629.15",58.5730745255406,-0.0379793590654237,0.747689021724674,-0.0507956623166911,0.959488347386781,NA
"ENSMUSG00000038225.16",2.76991466766749,-0.29386167019891,3.18519883249659,-0.0922585011650836,0.926492658971739,NA
"ENSMUSG00000110270.2",3.01938497992209,0.401943375582769,3.24009957859334,0.124052784747211,0.901273481612811,NA
"ENSMUSG00000031627.10",3.27827180874729,-1.23055280251989,3.8219320099572,-0.321971400672215,0.747474360736759,NA
"ENSMUSG00000109751.2",0.416345461136765,0.0723081026270865,6.91839221977289,0.0104515760786774,0.991661000630091,NA
"ENSMUSG00000110374.2",0.254803814824737,3.72942986776006,6.96118704679363,0.535746251708301,0.592133933323419,NA
"ENSMUSG00000110414.2",0.871337115871552,1.34818497453658,6.17933678228277,0.21817632248206,0.827291732632304,NA
"ENSMUSG00000038173.16",3.29289099963322,3.45881965802297,3.7505301971597,0.922221519678033,0.356413040382754,NA
"ENSMUSG00000038143.17",4.90068298681513,-0.943929847850902,2.87011114153242,-0.328882681298159,0.742244365128463,NA
"ENSMUSG00000038102.16",1.29780234778482,-0.237253455931359,5.06724785970902,-0.0468209691927292,0.96265591636053,NA
"ENSMUSG00000031568.17",1.55967846609605,1.19296096691004,4.47652277102811,0.266492773058329,0.789859724501331,NA
"ENSMUSG00000074357.4",2.82894372070486,4.37466172241152,3.41446330473939,1.28121503497763,0.200118146579437,NA
"ENSMUSG00000038069.7",0.894380271736236,-1.58150081975213,6.13936511040881,-0.257600059828796,0.796715583531497,NA
"ENSMUSG00000097706.2",32.6347097835241,1.08893810852949,1.06644949786074,1.02108736580013,0.307213048375723,NA
"ENSMUSG00000031563.9",1.66886643957444,3.06464328213209,4.16390041153323,0.736003021024135,0.461728859278997,NA
"ENSMUSG00000038064.8",2.5544839689191,-2.09827764053105,3.49910080666777,-0.59966195787576,0.548731546249662,NA
"ENSMUSG00000031561.17",0.333703366789897,0.513770483606229,6.94161910041329,0.0740130618194882,0.940999991939037,NA
